,train_id
9572,18573
9573,8405
9574,7731
9575,9361
9576,14588
9577,17976
9578,6097
9579,6501
9580,6985
9581,16588
9582,7227
9583,10124
9584,11391
9585,18243
9586,1973
9587,6189
9588,4572
9589,13891
9590,14317
9591,14660
9592,16256
9593,4396
9594,16465
9595,12704
9596,14029
9597,2278
9598,18247
9599,743
9600,798
9601,11553
9602,6590
9603,10369
9604,2515
9605,9906
9606,12250
9607,13625
9608,9907
9609,2391
9610,18374
9611,7662
9612,11096
9613,19878
9614,15892
9615,485
9616,975
9617,8944
9618,3359
9619,9107
9620,10451
9621,11942
9622,18918
9623,2920
9624,18343
9625,14522
9626,4972
9627,6636
9628,4182
9629,7276
9630,14379
9631,14303
9632,3105
9633,9975
9634,54
9635,10516
9636,12398
9637,10359
9638,9099
9639,8022
9640,647
9641,16055
9642,2429
9643,11932
9644,14073
9645,15770
9646,12525
9647,8710
9648,19245
9649,2225
9650,1122
9651,1739
9652,1144
9653,3609
9654,5508
9655,11631
9656,12116
9657,2289
9658,10198
9659,18506
9660,9062
9661,11720
9662,2308
9663,10210
9664,19635
9665,18589
9666,17249
9667,17770
9668,7266
9669,2049
9670,451
9671,18254
9672,9469
9673,8639
9674,8956
9675,7351
9676,5026
9677,5462
9678,9691
9679,15049
9680,4119
9681,13350
9682,17881
9683,7096
9684,1077
9685,14795
9686,8646
9687,1753
9688,13564
9689,245
9690,1279
9691,15551
9692,11760
9693,2474
9694,19108
9695,17431
9696,16662
9697,14470
9698,3392
9699,19779
9700,17606
9701,17583
9702,8890
9703,13312
9704,8262
9705,19471
9706,13137
9707,6728
9708,12566
9709,4779
9710,6178
9711,6984
9712,3790
9713,12512
9714,4235
9715,3435
9716,14034
9717,2645
9718,19548
9719,6015
9720,2975
9721,15217
9722,3990
9723,372
9724,4386
9725,18453
9726,6337
9727,17282
9728,4705
9729,8286
9730,11501
9731,16424
9732,13658
9733,19500
9734,14904
9735,2476
9736,14273
9737,15946
9738,9418
9739,10842
9740,17813
9741,14190
9742,11510
9743,11491
9744,12889
9745,10254
9746,17150
9747,9470
9748,3644
9749,7417
9750,1765
9751,189
9752,10175
9753,18160
9754,5874
9755,3067
9756,2495
9757,6402
9758,2468
9759,4463
9760,15600
9761,10721
9762,13647
9763,8410
9764,2405
9765,3317
9766,5116
9767,13666
9768,7830
9769,7114
9770,12124
9771,3195
9772,1684
9773,9503
9774,16076
9775,17678
9776,16069
9777,15517
9778,5372
9779,2712
9780,6586
9781,14463
9782,8476
9783,12531
9784,4358
9785,830
9786,1629
9787,18567
9788,15445
9789,13945
9790,1637
9791,3722
9792,12199
9793,1510
9794,4187
9795,2237
9796,16804
9797,9300
9798,11692
9799,17654
9800,12441
9801,15697
9802,14996
9803,1293
9804,2765
9805,11686
9806,9369
9807,6194
9808,3057
9809,11467
9810,13750
9811,15992
9812,498
9813,8558
9814,1120
9815,6639
9816,16922
9817,13052
9818,11780
9819,18367
9820,17702
9821,8106
9822,9620
9823,1945
9824,15052
9825,4484
9826,18451
9827,4974
9828,17343
9829,15500
9830,7950
9831,14885
9832,5795
9833,1807
9834,151
9835,12745
9836,5659
9837,7867
9838,2988
9839,9648
9840,3204
9841,6297
9842,7963
9843,7426
9844,15195
9845,671
9846,14898
9847,18775
9848,15728
9849,13759
9850,7291
9851,4655
9852,7863
9853,136
9854,17116
9855,11708
9856,12786
9857,998
9858,9416
9859,15029
9860,19508
9861,17659
9862,5008
9863,18823
9864,5273
9865,422
9866,12683
9867,8829
9868,12112
9869,10291
9870,12323
9871,8309
9872,19929
9873,7512
9874,5880
9875,3024
9876,10380
9877,7349
9878,8109
9879,13500
9880,7052
9881,13957
9882,19390
9883,12978
9884,10910
9885,5007
9886,14300
9887,2067
9888,1829
9889,10367
9890,4810
9891,14545
9892,19010
9893,15813
9894,1025
9895,6308
9896,3725
9897,18178
9898,11304
9899,12447
9900,1868
9901,270
9902,9116
9903,3988
9904,12905
9905,6122
9906,12867
9907,11672
9908,2999
9909,19389
9910,19532
9911,1796
9912,2578
9913,14466
9914,5845
9915,2658
9916,17359
9917,2936
9918,6103
9919,3880
9920,1082
9921,19023
9922,4061
9923,10163
9924,12254
9925,8001
9926,11809
9927,19416
9928,19356
9929,16523
9930,18198
9931,2419
9932,19019
9933,7741
9934,9942
9935,7916
9936,2179
9937,10356
9938,971
9939,16913
9940,5017
9941,18016
9942,8789
9943,5238
9944,1808
9945,1107
9946,4406
9947,1781
9948,1494
9949,1246
9950,558
9951,3564
9952,10233
9953,4378
9954,16633
9955,6299
9956,7238
9957,1875
9958,16765
9959,10593
9960,3559
9961,4030
9962,8780
9963,9756
9964,18566
9965,10310
9966,14009
9967,638
9968,4511
9969,10655
9970,13241
9971,11131
9972,1043
9973,12223
9974,14574
9975,7824
9976,17723
9977,8738
9978,5933
9979,13668
9980,13619
9981,8128
9982,9748
9983,12503
9984,5704
9985,15553
9986,10326
9987,18411
9988,18277
9989,294
9990,9357
9991,9487
9992,17693
9993,17317
9994,8593
9995,5812
9996,2481
9997,5979
9998,5242
9999,3514
10000,8457
10001,7241
10002,17422
10003,6121
10004,3467
10005,18843
10006,14431
10007,13501
10008,17442
10009,5454
10010,6801
10011,4066
10012,12295
10013,3947
10014,12790
10015,5370
10016,7753
10017,12893
10018,8451
10019,14949
10020,8559
10021,15340
10022,13010
10023,19588
10024,12772
10025,10789
10026,16112
10027,19570
10028,5486
10029,13875
10030,9890
10031,6552
10032,11844
10033,11638
10034,18690
10035,12074
10036,11010
10037,586
10038,18043
10039,18474
10040,15335
10041,11623
10042,10184
10043,11280
10044,1169
10045,11961
10046,10337
10047,13760
10048,17771
10049,1832
10050,19899
10051,18369
10052,17949
10053,8284
10054,2996
10055,1178
10056,12761
10057,6758
10058,7073
10059,13236
10060,18837
10061,4953
10062,4803
10063,8100
10064,5865
10065,7634
10066,9276
10067,15669
10068,9583
10069,7957
10070,16941
10071,13399
10072,13445
10073,10087
10074,13651
10075,5679
10076,15024
10077,4609
10078,13899
10079,15512
10080,16496
10081,2085
10082,16869
10083,15593
10084,10619
10085,16238
10086,1764
10087,14717
10088,238
10089,19492
10090,15216
10091,4561
10092,3546
10093,17889
10094,18657
10095,18082
10096,13082
10097,4220
10098,15626
10099,13629
10100,16837
10101,16188
10102,14883
10103,7014
10104,7821
10105,11208
10106,17156
10107,10247
10108,18907
10109,6529
10110,1058
10111,7902
10112,2721
10113,10250
10114,16844
10115,19619
10116,762
10117,13622
10118,19985
10119,18948
10120,19798
10121,6008
10122,13207
10123,5158
10124,8199
10125,14925
10126,11506
10127,14606
10128,512
10129,14994
10130,17765
10131,16106
10132,7160
10133,1306
10134,17171
10135,4971
10136,12926
10137,12143
10138,14097
10139,11178
10140,14368
10141,1700
10142,18563
10143,7028
10144,3873
10145,18928
10146,17913
10147,13877
10148,6966
10149,2899
10150,18679
10151,11644
10152,2700
10153,17437
10154,538
10155,6508
10156,3222
10157,8178
10158,12958
10159,15471
10160,1834
10161,1609
10162,13470
10163,18362
10164,8008
10165,6597
10166,9851
10167,17743
10168,3773
10169,3386
10170,11687
10171,19632
10172,940
10173,12679
10174,19669
10175,7296
10176,14137
10177,9106
10178,13900
10179,4940
10180,6462
10181,9175
10182,13023
10183,1436
10184,15189
10185,667
10186,1329
10187,10251
10188,3123
10189,12430
10190,1155
10191,6995
10192,6792
10193,12151
10194,12605
10195,13591
10196,12104
10197,1211
10198,5098
10199,11660
10200,10506
10201,19376
10202,15293
10203,14032
10204,10365
10205,10126
10206,4590
10207,14824
10208,9917
10209,15304
10210,18126
10211,6271
10212,18407
10213,19414
10214,5755
10215,6955
10216,12819
10217,18059
10218,8084
10219,5523
10220,6823
10221,15953
10222,17849
10223,18665
10224,3354
10225,3370
10226,18719
10227,4597
10228,8618
10229,7555
10230,607
10231,2196
10232,10876
10233,17614
10234,2398
10235,7843
10236,11438
10237,4977
10238,10701
10239,9356
10240,19168
10241,4876
10242,8361
10243,7684
10244,11256
10245,19684
10246,129
10247,9368
10248,3389
10249,19788
10250,8868
10251,19770
10252,230
10253,13222
10254,2184
10255,3577
10256,100
10257,725
10258,1956
10259,15532
10260,18050
10261,16134
10262,12487
10263,13089
10264,9574
10265,3654
10266,11812
10267,5362
10268,8694
10269,1020
10270,13404
10271,16853
10272,69
10273,4524
10274,18981
10275,18234
10276,19056
10277,7840
10278,16177
10279,5243
10280,16767
10281,2035
10282,19315
10283,13200
10284,15803
10285,14089
10286,13029
10287,1011
10288,18287
10289,3668
10290,14800
10291,11716
10292,6643
10293,8921
10294,14337
10295,16512
10296,19676
10297,8600
10298,17316
10299,13613
10300,2784
10301,5826
10302,12437
10303,3628
10304,4966
10305,19081
10306,14509
10307,6259
10308,1325
10309,7270
10310,329
10311,6348
10312,13303
10313,2104
10314,16456
10315,17180
10316,2708
10317,19475
10318,9189
10319,18410
10320,3422
10321,19972
10322,4999
10323,11705
10324,2555
10325,18105
10326,7294
10327,15628
10328,16788
10329,10433
10330,5790
10331,210
10332,16155
10333,16151
10334,18036
10335,16866
10336,19183
10337,10249
10338,3673
10339,9494
10340,16107
10341,15271
10342,16807
10343,11632
10344,18332
10345,5835
10346,5773
10347,13217
10348,14135
10349,3426
10350,13106
10351,15417
10352,5888
10353,6940
10354,18761
10355,3394
10356,3350
10357,9104
10358,13531
10359,14634
10360,9725
10361,16129
10362,6834
10363,2838
10364,9437
10365,12541
10366,29
10367,7686
10368,5339
10369,5229
10370,1150
10371,7575
10372,11127
10373,19411
10374,5655
10375,12850
10376,250
10377,6469
10378,16165
10379,771
10380,4179
10381,3813
10382,6142
10383,4101
10384,10407
10385,19704
10386,15925
10387,15535
10388,16701
10389,17576
10390,3531
10391,16808
10392,3696
10393,412
10394,7849
10395,8078
10396,8107
10397,1239
10398,685
10399,8795
10400,5358
10401,16630
10402,3617
10403,1479
10404,16361
10405,10827
10406,1051
10407,362
10408,17592
10409,3517
10410,12263
10411,7042
10412,2528
10413,15071
10414,17918
10415,18594
10416,12652
10417,12005
10418,16611
10419,3049
10420,17782
10421,13913
10422,9586
10423,612
10424,13982
10425,15758
10426,1660
10427,12247
10428,14055
10429,17728
10430,12066
10431,5064
10432,10732
10433,2572
10434,12014
10435,19716
10436,12245
10437,11185
10438,10333
10439,16957
10440,3279
10441,15890
10442,15871
10443,9304
10444,2305
10445,10460
10446,2885
10447,12552
10448,16319
10449,7766
10450,5434
10451,12956
10452,15366
10453,5692
10454,16787
10455,11203
10456,5505
10457,4606
10458,14970
10459,10953
10460,17325
10461,17467
10462,2637
10463,1719
10464,18960
10465,3871
10466,8291
10467,17689
10468,7463
10469,17602
10470,18637
10471,11247
10472,19135
10473,19251
10474,656
10475,12767
10476,13894
10477,2381
10478,5085
10479,17088
10480,12375
10481,37
10482,9490
10483,12331
10484,2233
10485,2896
10486,7565
10487,19916
10488,6759
10489,19187
10490,12885
10491,14336
10492,2336
10493,12467
10494,2384
10495,13419
10496,6075
10497,8849
10498,11905
10499,15353
10500,5344
10501,5133
10502,16519
10503,948
10504,8555
10505,19645
10506,3173
10507,5811
10508,5328
10509,9559
10510,3827
10511,11875
10512,1286
10513,14060
10514,8453
10515,3012
10516,357
10517,9140
10518,10235
10519,6866
10520,19094
10521,8014
10522,14794
10523,4200
10524,16712
10525,8919
10526,12162
10527,16296
10528,7300
10529,14279
10530,14870
10531,2895
10532,7898
10533,16003
10534,19413
10535,5576
10536,13956
10537,4454
10538,5629
10539,7045
10540,16953
10541,19339
10542,15043
10543,8303
10544,14115
10545,6770
10546,11399
10547,7161
10548,9860
10549,9709
10550,4634
10551,18646
10552,5747
10553,19159
10554,5922
10555,11312
10556,13289
10557,19830
10558,16604
10559,4314
10560,6688
10561,12239
10562,8261
10563,3116
10564,9623
10565,9282
10566,16570
10567,3959
10568,261
10569,19888
10570,14025
10571,1861
10572,12303
10573,13300
10574,14852
10575,15261
10576,4958
10577,6481
10578,3471
10579,2691
10580,7713
10581,4456
10582,14986
10583,6699
10584,6294
10585,7524
10586,6871
10587,18256
10588,1314
10589,5509
10590,19002
10591,3097
10592,2252
10593,10859
10594,16014
10595,4369
10596,2383
10597,11988
10598,7564
10599,8889
10600,1206
10601,19535
10602,16562
10603,10242
10604,14233
10605,6990
10606,17300
10607,16288
10608,19612
10609,14932
10610,5836
10611,9579
10612,688
10613,7292
10614,5959
10615,5554
10616,4164
10617,14000
10618,1382
10619,18561
10620,4143
10621,10144
10622,5034
10623,6522
10624,4274
10625,18461
10626,8172
10627,4523
10628,3938
10629,9745
10630,13051
10631,5223
10632,7030
10633,81
10634,19495
10635,654
10636,4835
10637,14533
10638,9172
10639,19607
10640,12053
10641,13232
10642,12794
10643,15407
10644,19667
10645,4947
10646,3590
10647,3701
10648,16578
10649,14936
10650,2217
10651,10824
10652,7566
10653,1543
10654,13084
10655,12578
10656,19998
10657,15224
10658,11645
10659,15198
10660,3346
10661,385
10662,8054
10663,12888
10664,16468
10665,12608
10666,3818
10667,7015
10668,2292
10669,17424
10670,11608
10671,255
10672,7935
10673,12242
10674,13588
10675,7001
10676,11722
10677,6563
10678,4492
10679,3747
10680,10671
10681,6578
10682,12280
10683,6668
10684,7480
10685,2096
10686,8129
10687,11238
10688,6602
10689,10755
10690,7571
10691,10083
10692,17388
10693,15181
10694,11076
10695,6635
10696,16750
10697,19906
10698,8096
10699,11443
10700,14256
10701,18349
10702,18740
10703,6761
10704,2397
10705,12411
10706,7429
10707,13114
10708,6354
10709,12899
10710,9893
10711,9708
10712,11012
10713,9367
10714,3936
10715,10058
10716,19004
10717,11433
10718,16945
10719,12700
10720,6011
10721,9985
10722,16080
10723,2273
10724,19314
10725,14178
10726,5046
10727,2471
10728,8972
10729,14395
10730,5606
10731,10737
10732,7214
10733,5188
10734,7119
10735,14547
10736,6609
10737,6492
10738,5974
10739,18806
10740,18872
10741,11633
10742,10618
10743,13401
10744,11163
10745,5705
10746,8910
10747,11444
10748,7136
10749,13122
10750,1924
10751,17281
10752,4521
10753,1035
10754,2144
10755,4707
10756,1331
10757,10222
10758,16498
10759,1514
10760,14792
10761,9439
10762,8629
10763,13984
10764,2574
10765,4588
10766,16420
10767,6737
10768,19341
10769,17164
10770,5338
10771,8327
10772,361
10773,3944
10774,15805
10775,15040
10776,2447
10777,15099
10778,2915
10779,12623
10780,13762
10781,1394
10782,10119
10783,16904
10784,18379
10785,1939
10786,6877
10787,859
10788,12241
10789,7986
10790,5037
10791,3178
10792,4234
10793,15178
10794,18215
10795,8295
10796,10567
10797,7200
10798,7080
10799,12211
10800,3021
10801,19603
10802,15128
10803,18640
10804,18658
10805,11298
10806,18682
10807,18677
10808,3914
10809,2132
10810,19995
10811,15895
10812,14659
10813,13143
10814,15502
10815,11134
10816,17291
10817,17307
10818,429
10819,9108
10820,6425
10821,9147
10822,11212
10823,12256
10824,15843
10825,5096
10826,13471
10827,315
10828,11763
10829,6907
10830,12489
10831,12895
10832,19152
10833,4380
10834,12126
10835,10738
10836,4724
10837,13
10838,3456
10839,465
10840,14969
10841,12061
10842,3494
10843,16194
10844,16667
10845,18750
10846,14459
10847,6265
10848,7006
10849,3930
10850,15685
10851,7572
10852,2623
10853,15118
10854,11849
10855,18130
10856,6793
10857,12361
10858,19738
10859,17488
10860,9040
10861,7228
10862,18724
10863,8609
10864,3186
10865,5498
10866,8404
10867,16761
10868,5923
10869,11889
10870,14775
10871,10963
10872,157
10873,405
10874,14269
10875,15574
10876,2981
10877,13194
10878,16301
10879,16419
10880,11665
10881,13307
10882,12766
10883,1908
10884,6485
10885,423
10886,15069
10887,2759
10888,12098
10889,2499
10890,6099
10891,17030
10892,1493
10893,11246
10894,10715
10895,5287
10896,4455
10897,17665
10898,15315
10899,616
10900,12698
10901,17066
10902,15476
10903,5937
10904,9460
10905,10241
10906,4543
10907,12540
10908,4172
10909,5633
10910,5251
10911,10746
10912,16114
10913,13678
10914,3926
10915,11136
10916,13135
10917,12484
10918,12090
10919,16716
10920,3465
10921,15552
10922,13124
10923,10603
10924,5387
10925,16223
10926,8588
10927,9258
10928,1638
10929,10488
10930,18583
10931,13964
10932,11191
10933,8429
10934,17615
10935,6942
10936,8223
10937,15022
10938,8750
10939,17355
10940,2437
10941,19973
10942,4758
10943,3975
10944,15682
10945,19525
10946,12432
10947,2636
10948,1247
10949,3618
10950,17293
10951,13417
10952,1069
10953,2828
10954,11128
10955,18180
10956,16185
10957,19046
10958,15794
10959,4194
10960,7051
10961,3684
10962,18276
10963,8033
10964,16821
10965,15443
10966,10936
10967,1157
10968,6857
10969,7906
10970,5500
10971,4740
10972,17936
10973,19240
10974,7826
10975,12754
10976,5208
10977,7498
10978,11907
10979,18193
10980,5501
10981,8755
10982,19511
10983,9888
10984,5247
10985,630
10986,9843
10987,15692
10988,10168
10989,8802
10990,16476
10991,16683
10992,8362
10993,9926
10994,6917
10995,9287
10996,5541
10997,19060
10998,10817
10999,3353
11000,12025
11001,121
11002,6346
11003,8245
11004,6897
11005,10500
11006,11034
11007,1345
11008,5592
11009,12480
11010,15092
11011,16381
11012,10600
11013,6835
11014,18602
11015,18680
11016,12193
11017,17947
11018,7389
11019,16438
11020,4428
11021,12645
11022,14690
11023,1772
11024,17722
11025,13906
11026,9805
11027,13423
11028,14610
11029,8296
11030,5092
11031,14562
11032,11641
11033,4748
11034,2002
11035,9518
11036,11584
11037,16434
11038,17987
11039,11263
11040,1096
11041,2665
11042,16228
11043,15818
11044,12283
11045,18654
11046,13893
11047,10192
11048,5079
11049,17253
11050,10248
11051,14541
11052,11581
11053,4967
11054,9064
11055,16247
11056,18701
11057,561
11058,10394
11059,11695
11060,67
11061,13991
11062,608
11063,18097
11064,5673
11065,6369
11066,11629
11067,19477
11068,9668
11069,4239
11070,8230
11071,3599
11072,10008
11073,11466
11074,10924
11075,14250
11076,4442
11077,15421
11078,7155
11079,1398
11080,3262
11081,1401
11082,14956
11083,11576
11084,3490
11085,5202
11086,17566
11087,3591
11088,6093
11089,16251
11090,292
11091,17451
11092,19225
11093,12518
11094,15826
11095,1126
11096,4897
11097,15605
11098,18939
11099,7356
11100,12344
11101,13527
11102,4995
11103,3368
11104,18294
11105,6830
11106,14215
11107,17882
11108,6938
11109,17221
11110,3064
11111,1444
11112,12270
11113,3810
11114,10458
11115,17494
11116,15352
11117,5591
11118,9200
11119,19360
11120,4745
11121,4458
11122,755
11123,17939
11124,17558
11125,488
11126,16603
11127,17622
11128,2922
11129,5617
11130,6495
11131,16817
11132,18145
11133,4510
11134,8810
11135,8513
11136,2181
11137,8887
11138,19146
11139,17529
11140,11969
11141,4777
11142,1974
11143,12153
11144,1687
11145,1643
11146,1815
11147,8085
11148,7027
11149,18192
11150,6902
11151,18187
11152,10224
11153,16620
11154,13922
11155,9894
11156,12764
11157,11299
11158,8147
11159,17222
11160,19674
11161,8354
11162,13912
11163,18988
11164,15373
11165,1425
11166,11651
11167,5689
11168,4128
11169,19154
11170,2276
11171,16323
11172,13905
11173,9654
11174,2464
11175,1421
11176,14132
11177,18804
11178,3953
11179,11419
11180,7032
11181,10381
11182,7658
11183,13346
11184,3391
11185,16556
11186,11179
11187,16534
11188,12360
11189,3076
11190,2893
11191,13735
11192,4026
11193,10457
11194,17866
11195,18389
11196,3380
11197,7505
11198,843
11199,12356
11200,6771
11201,7388
11202,16403
11203,15239
11204,15385
11205,2769
11206,14814
11207,17334
11208,2938
11209,17350
11210,3588
11211,13061
11212,6237
11213,990
11214,7562
11215,5211
11216,16231
11217,16711
11218,3291
11219,14202
11220,8656
11221,19296
11222,5075
11223,12856
11224,9993
11225,16774
11226,5771
11227,7705
11228,4002
11229,10885
11230,12571
11231,11902
11232,17450
11233,19618
11234,6040
11235,6079
11236,17916
11237,3912
11238,5450
11239,7771
11240,7724
11241,17675
11242,1288
11243,6014
11244,1717
11245,7583
11246,7125
11247,9061
11248,16883
11249,13761
11250,12577
11251,3642
11252,2585
11253,19176
11254,5102
11255,13711
11256,18639
11257,1989
11258,11996
11259,3175
11260,5903
11261,27
11262,18758
11263,11063
11264,12655
11265,1295
11266,4911
11267,19746
11268,15709
11269,14258
11270,19261
11271,4680
11272,9636
11273,18941
11274,387
11275,4708
11276,4875
11277,18692
11278,14067
11279,3615
11280,15525
11281,918
11282,3865
11283,13592
11284,8321
11285,3010
11286,1451
11287,6559
11288,5491
11289,18189
11290,15313
11291,13799
11292,6629
11293,17023
11294,4658
11295,15727
11296,9936
11297,17973
11298,15449
11299,11515
11300,15378
11301,14669
11302,18482
11303,15493
11304,8888
11305,5669
11306,19649
11307,1867
11308,16958
11309,10627
11310,2629
11311,173
11312,3283
11313,11107
11314,6433
11315,10978
11316,12308
11317,19333
11318,11387
11319,18345
11320,6783
11321,19825
11322,12169
11323,4499
11324,8892
11325,3965
11326,17280
11327,7758
11328,9933
11329,5414
11330,17703
11331,19068
11332,1495
11333,12184
11334,6672
11335,6001
11336,17187
11337,10762
11338,17714
11339,17048
11340,1585
11341,10991
11342,613
11343,15147
11344,16416
11345,8441
11346,10882
11347,15305
11348,15800
11349,2533
11350,7742
11351,1457
11352,6167
11353,10729
11354,19326
11355,4516
11356,94
11357,8617
11358,13946
11359,804
11360,17013
11361,12497
11362,6381
11363,2545
11364,104
11365,15026
11366,11354
11367,11647
11368,160
11369,16414
11370,1276
11371,15973
11372,4192
11373,18859
11374,6514
11375,19865
11376,5954
11377,5286
11378,18598
11379,12928
11380,15229
11381,8299
11382,8545
11383,13374
11384,4626
11385,5195
11386,11414
11387,10240
11388,17682
11389,18557
11390,9410
11391,9809
11392,11194
11393,9097
11394,14638
11395,8038
11396,7918
11397,7529
11398,15857
11399,10440
11400,5258
11401,12472
11402,6235
11403,6306
11404,18702
11405,7085
11406,17358
11407,6118
11408,19634
11409,3188
11410,7008
11411,5666
11412,7699
11413,714
11414,13456
11415,3432
11416,229
11417,18335
11418,11762
11419,1344
11420,3479
11421,4618
11422,10427
11423,1186
11424,5341
11425,8766
11426,8132
11427,18705
11428,7344
11429,7580
11430,13078
11431,1437
11432,13983
11433,262
11434,9339
11435,11851
11436,1309
11437,12621
11438,8573
11439,2361
11440,6919
11441,8521
11442,9711
11443,5233
11444,19052
11445,5056
11446,4782
11447,14626
11448,6683
11449,13525
11450,12382
11451,5993
11452,12803
11453,13772
11454,6743
11455,2265
11456,10954
11457,4783
11458,10811
11459,1661
11460,2553
11461,9928
11462,2059
11463,8491
11464,1274
11465,937
11466,8108
11467,5989
11468,7861
11469,7585
11470,19283
11471,10174
11472,1855
11473,13443
11474,9734
11475,2017
11476,12097
11477,19228
11478,11281
11479,9817
11480,16815
11481,16501
11482,2439
11483,9927
11484,18852
11485,18143
11486,13335
11487,17165
11488,12548
11489,14836
11490,17975
11491,19206
11492,8705
11493,14943
11494,528
11495,15558
11496,4531
11497,5071
11498,6910
11499,10782
11500,7663
11501,1723
11502,15415
11503,14952
11504,13570
11505,18152
11506,10076
11507,9435
11508,4095
11509,19099
11510,3951
11511,17140
11512,4788
11513,10428
11514,15850
11515,18380
11516,74
11517,14580
11518,3655
11519,16997
11520,6043
11521,18353
11522,3536
11523,10568
11524,13429
11525,3172
11526,7858
11527,9239
11528,3846
11529,2547
11530,17522
11531,18139
11532,12032
11533,733
11534,4171
11535,17168
11536,14744
11537,4039
11538,852
11539,15044
11540,17804
11541,4354
11542,12573
11543,7878
11544,2642
11545,9712
11546,3334
11547,1014
11548,3717
11549,1724
11550,4526
11551,16206
11552,8820
11553,11024
11554,7336
11555,16216
11556,16803
11557,6905
11558,19577
11559,10360
11560,4591
11561,9011
11562,16280
11563,468
11564,19213
11565,3371
11566,16593
11567,12332
11568,18236
11569,15047
11570,14727
11571,431
11572,969
11573,13334
11574,13607
11575,14896
11576,5419
11577,6226
11578,7150
11579,12807
11580,13611
11581,5918
11582,10007
11583,565
11584,4256
11585,10267
11586,3661
11587,13210
11588,2690
11589,13947
11590,19641
11591,3103
11592,10865
11593,6247
11594,10201
11595,28
11596,11042
11597,4098
11598,16735
11599,16743
11600,17741
11601,5472
11602,5902
11603,14277
11604,2710
11605,15749
11606,10033
11607,13444
11608,14136
11609,6018
11610,4700
11611,15015
11612,367
11613,4253
11614,16091
11615,12073
11616,13261
11617,18995
11618,14830
11619,3920
11620,14172
11621,3981
11622,18663
11623,16440
11624,5060
11625,15318
11626,18184
11627,17303
11628,14496
11629,18522
11630,3080
11631,14991
11632,7930
11633,9184
11634,12231
11635,4817
11636,4324
11637,17372
11638,19381
11639,14108
11640,9638
11641,6254
11642,8411
11643,1443
11644,1141
11645,11437
11646,3663
11647,15355
11648,49
11649,18011
11650,9328
11651,16102
11652,9771
11653,4121
11654,15450
11655,16920
11656,9269
11657,13357
11658,7756
11659,19654
11660,5610
11661,1369
11662,3560
11663,8020
11664,4332
11665,18689
11666,19756
11667,12420
11668,6915
11669,12785
11670,13757
11671,9425
11672,4363
11673,9992
11674,17706
11675,5678
11676,14569
11677,13595
11678,14662
11679,425
11680,9789
11681,15004
11682,4445
11683,11303
11684,17163
11685,9675
11686,15275
11687,13020
11688,17045
11689,19587
11690,15516
11691,7516
11692,12933
11693,10081
11694,5851
11695,11366
11696,6841
11697,16551
11698,1273
11699,14423
11700,11384
11701,11283
11702,3338
11703,17337
11704,18667
11705,9475
11706,7443
11707,2215
11708,138
11709,13282
11710,7961
11711,14230
11712,735
11713,15218
11714,16478
11715,5977
11716,7269
11717,360
11718,9499
11719,19780
11720,16357
11721,16321
11722,17503
11723,13064
11724,2672
11725,4689
11726,13754
11727,15079
11728,9731
11729,9995
11730,865
11731,10663
11732,19734
11733,2618
11734,14598
11735,15842
11736,5590
11737,15809
11738,10589
11739,15915
11740,18959
11741,5677
11742,2147
11743,1433
11744,9084
11745,11050
11746,4787
11747,14051
11748,13837
11749,6013
11750,5473
11751,14862
11752,15964
11753,10898
11754,15776
11755,2324
11756,11954
11757,8728
11758,6594
11759,4057
11760,363
11761,8159
11762,7289
11763,11555
11764,10521
11765,11337
11766,11518
11767,2960
11768,13081
11769,3877
11770,18144
11771,12185
11772,14101
11773,15220
11774,16332
11775,10675
11776,2138
11777,7172
11778,577
11779,1918
11780,381
11781,14125
11782,8027
11783,14226
11784,9889
11785,11497
11786,11417
11787,2105
11788,996
11789,9288
11790,3883
11791,16646
11792,18245
11793,13824
11794,1073
11795,6023
11796,1988
11797,5262
11798,17946
11799,14235
11800,3281
11801,14385
11802,18543
11803,4092
11804,16726
11805,4146
11806,146
11807,11667
11808,3579
11809,3035
11810,12524
11811,17478
11812,13728
11813,9152
11814,11479
11815,3194
11816,8906
11817,15769
11818,8317
11819,7763
11820,720
11821,18308
11822,1197
11823,19254
11824,16130
11825,19418
11826,14211
11827,1068
11828,14437
11829,12368
11830,18088
11831,6611
11832,9989
11833,11503
11834,18241
11835,3906
11836,12863
11837,931
11838,11607
11839,10759
11840,15010
11841,19219
11842,631
11843,15238
11844,13087
11845,5378
11846,9961
11847,9454
11848,14098
11849,7318
11850,7757
11851,2169
11852,15596
11853,180
11854,5402
11855,13299
11856,6900
11857,6616
11858,10544
11859,7832
11860,14968
11861,17732
11862,3113
11863,10401
11864,12948
11865,17794
11866,693
11867,14169
11868,1499
11869,5780
11870,4170
11871,3509
11872,19222
11873,2865
11874,3313
11875,12023
11876,15430
11877,5053
11878,4334
11879,18610
11880,4353
11881,8818
11882,6022
11883,11863
11884,5620
11885,12190
11886,14793
11887,3829
11888,7835
11889,14644
11890,19543
11891,748
11892,18057
11893,900
11894,3059
11895,19893
11896,7582
11897,16660
11898,4929
11899,15311
11900,11949
11901,17593
11902,18796
11903,6453
11904,19981
11905,7109
11906,4136
11907,12078
11908,16012
11909,12289
11910,3093
11911,4475
11912,9761
11913,14893
11914,5746
11915,10348
11916,7365
11917,5601
11918,2261
11919,13994
11920,8155
11921,12558
11922,4853
